"","taxon","lfc_(Intercept)","lfc_treatmentTreated","se_(Intercept)","se_treatmentTreated","W_(Intercept)","W_treatmentTreated","p_(Intercept)","p_treatmentTreated","q_(Intercept)","q_treatmentTreated","diff_(Intercept)","diff_treatmentTreated","passed_ss_(Intercept)","passed_ss_treatmentTreated","diff_robust_(Intercept)","diff_robust_treatmentTreated"
"11","g__Rhodococcus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"12","g__Williamsia",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"13","g__Blastococcus",-0.868859072786404,0.590383252087379,NA,0.417184528815377,NA,1.41516094511896,1,0.391625600919479,1,0.874326922983024,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"14","g__Nakamurella",-0.0907755118756439,0.00789861220296281,NA,0.238160843198675,NA,0.0331650329117022,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"15","g__Kineococcus",0.0452812130835791,-1.21705110983658,0.217087660105808,0.3595079785681,0.208584923995722,-3.38532433879222,0.848131522259939,0.0429224812630634,1,0.235460468643091,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"16","g__Quadrisphaera",-0.380813644381966,-0.124886317471686,NA,0.238160843198675,NA,-0.524378045502237,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"17","g__Brevibacterium",0.193064079605284,-0.582867999554742,0.174253646733481,0.368229289770108,1.10794857510542,-1.58289417965267,0.318314268594365,0.17429338277674,1,0.494946345342805,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"18","g__Cellulomonas",0.193681898736183,-0.828464482915195,NA,0.238160843198675,NA,-3.47859233192287,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"19","g__Brachybacterium",-0.632914878660432,-0.0209767513493793,NA,0.238160843198675,NA,-0.0880780865050953,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"20","g__Dermabacter",-0.235735799433589,0.180757754602855,0.276817039404861,0.326926311461706,-0.851594251352465,0.552900602569053,0.457019544324801,0.618862077522528,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"21","g__Curtobacterium",0.0292722866417991,-0.109441223754822,0.469567805438356,0.621741241314848,0.0623387853740793,-0.176023748277301,0.950855949264874,0.861885513152118,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"22","g__Microbacterium",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"23","g__Arthrobacter",-0.40197107221186,-0.0106629106348257,0.119567449892186,0.277133342054789,-3.36187710429818,-0.0384757407959872,0.0782358599361078,0.972803606177367,0.494649419252107,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"24","g__Kocuria",0.624716126197396,-0.689903863070822,0.123441767596179,0.401825322048559,5.06081643484773,-1.71692480591716,0.00230881873562642,0.136804413274484,0.104431967135353,0.434247253540366,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"25","g__Micrococcus",0.453916475710014,-1.08194997971566,0.261052207940907,0.498511620618918,1.73879577303849,-2.17036059936252,0.109941333174628,0.0527439552473885,0.555493051829697,0.274276824533712,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"26","g__Nesterenkonia",-0.453366464097428,0.772270675297577,0.127657361849647,0.241011954126191,-3.55143218948389,3.20428369662206,0.174733049346932,0.19258016819608,0.780203383130487,0.528219889909248,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"27","g__Rothia",-0.104072021103778,-0.248472323643084,0.446137925790531,0.529945920057317,-0.233273198908989,-0.468863546710974,0.820768376952177,0.650316528050746,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"28","g__Aeromicrobium",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"29","g__Marmoricola",0.524579400063548,-2.0587391801212,0.163576567936091,0.253460681803766,3.20693487265547,-8.12251890695659,0.0850178689339559,0.014821054925287,0.494649419252107,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"30","g__Nocardioides",0.93038156532942,-3.08789204486187,0.333180174107552,0.378409656721946,2.79242775420692,-8.16018299218734,0.0314765807570862,0.000182239551061945,0.335750194742252,0.0174949969019468,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"31","g__Cutibacterium",-0.279760479462073,0.508624308452921,0.623324108234207,0.953958585049293,-0.448820245786091,0.533172316308302,0.657951096566493,0.599259736587789,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"32","g__Friedmanniella",-0.618366033364886,1.06307965518145,NA,0.238160843198675,NA,4.46370461618924,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"33","g__Microlunatus",-0.0751999452044935,-0.600105439285485,NA,0.30857939952991,NA,-1.94473590978427,1,0.302362432607676,1,0.734855532413592,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"34","g__Pseudopropionibacterium",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"35","g__Pseudonocardia",-0.386190242657545,0.159285572589179,0.235852595302847,0.297743272802737,-1.63742206084973,0.534976226632365,0.243194443774964,0.646184043883963,0.972777775099857,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"36","g__Streptomyces",0.306984782476084,-1.23725733439802,0.157622252819903,0.414413947714772,1.94759798812698,-2.98555910393629,0.146617674320727,0.0583371768342203,0.686599840721454,0.274276824533712,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"37","g__Atopobium",-0.61574971717283,-0.0130913457415109,NA,0.28189231285799,NA,-0.0464409462208569,1,0.970456002971328,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"38","g__Olsenella",-1.11212106127252,0.791601086248952,NA,0.238160843198675,NA,3.32380871522442,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"39","g__Gaiella",0.694664950396705,-2.36612204525636,NA,0.238160843198675,NA,-9.93497509278858,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"40","g__67-14",0.339161962701536,-2.36831308011149,0.206961087935653,0.279808949010609,1.63877164584188,-8.46403622359375,0.34880100739362,0.0748676153158193,1,0.297766056728618,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"41","g__Bacteroides",-1.3939584999896,1.25584148020153,NA,0.238160843198675,NA,5.27308126447093,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"42","g__Porphyromonas",-0.877156723602717,1.06736616179468,0.185935080416162,0.447774024028972,-4.71754292756083,2.38371612580551,0.00109285749538266,0.0409773270749346,0.104431967135353,0.235460468643091,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"43","g__Alloprevotella",-0.922458993387915,1.30879571795884,0.420060147057025,0.479726238210008,-2.1960164510981,2.72821374716197,0.0641068725359516,0.0294144724664416,0.455871093588989,0.220000519948978,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"44","g__Prevotella",-0.793369436108742,1.6984920733847,0.400322098248024,0.484324025522935,-1.98182773217081,3.50693334188987,0.0828141214286339,0.00799742431379087,0.494649419252107,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"45","g__Niabella",0.958645243839762,-2.09094289922785,NA,0.238160843198675,NA,-8.77954104942253,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"46","g__Adhaeribacter",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"47","g__Hymenobacter",0.150405181481097,-0.669164181591474,0.240817571367428,0.301276410790832,0.624560660698701,-2.2210971640128,0.596011717664139,0.156474105197195,1,0.476873463458119,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"48","g__Spirosoma",1.13571584168765,-2.44508409492363,NA,0.238160843198675,NA,-10.2665243458343,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"49","g__Capnocytophaga",-1.12137298344883,1.7971982593443,0.330224973954124,0.498686804145411,-3.39578490997055,3.6038616711026,0.014571379268451,0.0113139444697414,0.275346650403117,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"50","g__Flavobacterium",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"51","g__Salinimicrobium",0.246829228060995,-0.934759141564819,NA,0.238160843198675,NA,-3.92490692008945,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"52","g__Bergeyella",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"53","g__Chryseobacterium",0.315861769120191,-0.874790616234964,0.358292531167385,0.397313674149006,0.881575086399522,-2.20176317391706,0.407256631139707,0.0635653648784218,1,0.274276824533712,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"54","g__Empedobacter",-0.221935832113939,1.33357819383831,0.116680589570716,0.236268097831241,-1.90208013972565,5.6443430411449,0.19750660535013,0.0299841099982942,0.825051617693278,0.220000519948978,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"55","g__Mucilaginibacter",1.27867582041684,-3.90925430568879,NA,0.238160843198675,NA,-16.414345251657,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"56","g__Pedobacter",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"57","g__Sphingobacterium",1.85579072311746,-3.88523385778324,NA,0.238160843198675,NA,-16.3134871610366,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"58","g__JG30-KF-CM45",0.406056093620262,-0.730988156737534,NA,0.238160843198675,NA,-3.0693045377226,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"59","g__Schizothrix_LEGE_07164",-0.17729148358407,0.429856871558244,NA,0.238160843198675,NA,1.80490153538655,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"60","g__Deinococcus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"61","g__Bacillus",-1.18851119093467,1.86249044076794,0.273770052103389,0.3975544335553,-4.34127539445339,4.68486899796797,0.00486854402622516,0.00337879387015128,0.155793408839205,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"62","g__Tuberibacillus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"63","g__Exiguobacterium",2.50328877455357,-4.46783851892257,NA,0.236287941147556,NA,-18.9084491456655,1,0.033637197084099,1,0.22270144276369,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"64","g__Abiotrophia",-0.452741921074781,0.177900603968114,0.130005052701695,0.355270406823785,-3.48249480821048,0.500747038174652,0.0176115558316195,0.637809040922541,0.275346650403117,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"65","g__Aerococcus",-1.20158676618826,1.53500753941794,0.137330064965362,0.261631112343333,-8.7496264309737,5.86706804733369,0.0128118501916792,0.0278431873014327,0.273319470755824,0.220000519948978,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"66","g__Eremococcus",-1.6412223933583,1.75036926693895,NA,0.238160843198675,NA,7.3495258222561,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"67","g__Atopostipes",-0.219598308930661,-0.696513108024409,NA,0.238160843198675,NA,-2.92454921921558,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"68","g__Granulicatella",-0.659505173361961,0.833462822385883,0.259027908447523,0.395881191610744,-2.54607766906157,2.10533574225824,0.0343839360857217,0.0683676671092757,0.347458722550451,0.283585463273254,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"69","g__Enterococcus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"70","g__Lactobacillus",-0.0794897874262716,-0.16157845745635,0.349050176674729,0.511005152566261,-0.227731692284305,-0.316197315516106,0.823688828723818,0.757285097973628,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"71","g__Leuconostoc",-1.61931105019689,2.04282528340102,NA,0.238160843198675,NA,8.57750273287738,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"72","g__Weissella",1.26709334518963,-2.74726951182392,NA,0.417109807566937,NA,-6.58644189607804,1,0.095923515937346,1,0.341061389999452,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"73","g__Brochothrix",-0.65742850928055,-0.217218501216559,NA,0.238160843198675,NA,-0.912066393027312,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"74","g__Listeria",-0.514919031764402,2.2034911652558,NA,0.238160843198675,NA,9.25211355343429,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"75","g__Lactococcus",0.357772554001536,-1.55930619169313,0.105861621324496,0.304754293363724,3.379624735813,-5.11660122809855,0.0431032963319918,0.0144481021915375,0.391515138765319,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"76","g__Streptococcus",-0.167483251406614,0.359076730426057,0.544561720376895,0.757682165544229,-0.307556049460652,0.473914718803152,0.76159996983264,0.640693340535239,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"77","g__Cohnella",0.873210712308679,-1.95067789075687,NA,0.238160843198675,NA,-8.19059029418032,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"78","g__Gemella",0.443943722308585,-1.17946624994384,0.250836805167946,0.399190565620277,1.76985080802375,-2.95464460216174,0.10442791462175,0.013100138002639,0.541896205604754,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"79","g__Auricoccus-Abyssicoccus",-0.073851192558349,-1.38437313466096,NA,0.238160843198675,NA,-5.81276550782998,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"80","g__Jeotgalicoccus",-1.31005203814868,1.31384272732023,0.134301418567784,0.241175977823969,-9.75456590197878,5.44765170716621,0.010346723269623,0.032083409159226,0.248321358470953,0.220000519948978,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"81","g__Macrococcus",0.0666563731384388,-0.754586286642262,NA,0.238160843198675,NA,-3.16838938134252,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"82","g__Salinicoccus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"83","g__Staphylococcus",-0.439248390909422,0.827600131347622,0.655798212016907,0.930460103203216,-0.669791992202165,0.889452571366051,0.509959963435507,0.383382947722378,1,0.865994423090549,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"84","g__Christensenellaceae_R-7_group",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"85","g__Fastidiosipila",-2.03568993655704,2.53930435333643,NA,0.238160843198675,NA,10.6621404225468,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"86","g__Clostridia_UCG-014",-1.24912035024462,1.38199218555171,NA,0.238160843198675,NA,5.80276827622264,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"87","g__[Ruminococcus]_gauvreauii_group",-0.71605530504406,0.296400884202389,NA,0.238160843198675,NA,1.24454079109524,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"88","g__Agathobacter",-1.89005973687213,2.33266915519316,NA,0.238160843198675,NA,9.79451165801943,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"89","g__Catonella",1.00950147428581,-1.96897027360447,NA,0.24102286962968,NA,-8.16922591880886,1,0.0775432439397443,1,0.297766056728618,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"90","g__Johnsonella",0.816960576281056,-3.97736416827047,NA,0.238160843198675,NA,-16.7003278744379,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"91","g__Lachnoanaerobaculum",-2.30579840667124,5.36209315922598,0.10365958820502,0.236379482826249,-22.243947198698,22.6842579360722,0.0286006528713271,0.028046227601436,0.323019138311459,0.220000519948978,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"92","g__Stomatobaculum",1.25361936243327,-2.65855389117283,NA,0.352556507440365,NA,-7.54078802990901,1,0.0839337743531335,1,0.309909320688493,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"93","g__Peptococcus",0.667739885618209,-2.58656260102432,NA,0.238160843198675,NA,-10.8605703871589,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"94","g__Mogibacterium",-1.12174578798284,0.784161671077947,NA,0.259517746964835,NA,3.02161096976617,1,0.203465831970679,1,0.550217461103807,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"95","g__[Eubacterium]_yurii_group",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"96","g__Peptostreptococcus",-0.718262248592121,-0.00389393860501481,NA,0.238640021337698,NA,-0.0163172069093328,1,0.989613065231022,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"97","g__Anaerococcus",-0.114577378788067,-0.150429986609298,0.443204624155282,0.57248460610236,-0.258520269291964,-0.262766867450758,0.800386248839863,0.797187299816708,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"98","g__Ezakiella",-0.913958459560858,0.626389407317828,0.125522408158904,0.245463084777693,-7.28123745366519,2.55186806555913,0.0183446552689019,0.125335241754215,0.275346650403117,0.410691970947011,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"99","g__Fenollaria",0.00642845611944793,-0.14536238204168,0.11919480829555,0.375936615794794,0.0539323500022605,-0.386667262337188,0.959077641672468,0.714911100904164,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"100","g__Finegoldia",-0.51139577220486,0.919101664036037,0.307211406782666,0.441901889379587,-1.66463796888454,2.07987719927249,0.126957954200945,0.0642110350934588,0.611267839107833,0.274276824533712,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"101","g__Murdochiella",-0.931656247678726,0.331236975579792,NA,0.238160843198675,NA,1.39081207108203,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"102","g__Parvimonas",-0.724963032127937,0.412370246399298,NA,0.320532722567318,NA,1.28651528335829,1,0.288553858985587,1,0.710286422118369,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"103","g__Peptoniphilus",-0.928615785027719,1.40671675262437,0.409029928600854,0.571500490225285,-2.27028811364534,2.46144452486793,0.0528666552135364,0.0392302945083331,0.391515138765319,0.235460468643091,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"104","g__W5053",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"105","g__Selenomonas",-0.8463533502604,0.985261619472423,0.195202669946858,0.290037445059135,-4.3357672847959,3.39701523460717,0.0226351194578229,0.0425546027666746,0.310424495421571,0.235460468643091,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"106","g__Anaeroglobus",-1.24086012333839,0.518890515541472,NA,0.239279861213389,NA,2.16855072094316,1,0.275068859602772,1,0.685885987580939,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"107","g__Dialister",-1.06102453684396,0.693079794369631,NA,0.248300067022273,NA,2.79129926415791,1,0.219004144800465,1,0.584011052801241,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"108","g__Megasphaera",-0.577924883529998,-0.515060094662546,0.137898973580502,0.242419605679729,-4.19092955171723,-2.12466352801108,0.0524922983167796,0.167546886736452,0.391515138765319,0.494404875218087,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"109","g__Negativicoccus",-1.06677666844428,0.68610301833747,NA,0.238160843198675,NA,2.8808388865382,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"110","g__Veillonella",-0.584868168256001,0.340660273594992,0.419296292554409,0.747648236749984,-1.39488037133099,0.455642449015646,0.19651700133349,0.659441116060191,0.825051617693278,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"111","g__Fusobacterium",-0.971679970454985,1.7581849462747,0.263096584789634,0.410843504105112,-3.69324433166595,4.27945173455847,0.0101695114340863,0.00520874443297596,0.248321358470953,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"112","g__Leptotrichia",-0.526720187233565,0.730818822850083,0.242657451043704,0.468697699014648,-2.17063265507846,1.55925412987198,0.072998221564133,0.169951675856217,0.494649419252107,0.494404875218087,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"113","g__Acetobacter",0.251170789347726,-0.675993990243776,NA,0.238160843198675,NA,-2.83839266423767,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"114","g__Belnapia",0.112506350108862,-0.375261674176323,0.168282240212719,0.257580512123166,0.668557478000338,-1.45687137230664,0.624833293397037,0.38295330273499,1,0.865994423090549,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"115","g__Roseomonas",0.685767215842408,-0.952900623585262,0.23392003965258,0.40639008702443,2.93163089772434,-2.34479298095669,0.0262313917246768,0.0574660531961685,0.314776700696121,0.274276824533712,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"116","g__Azospirillum",0.830631808138525,-0.726900823685774,NA,0.238160843198675,NA,-3.05214246776658,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"117","g__Skermanella",-1.87745693344862,2.67710314243851,NA,0.32651985772919,NA,8.19889841021202,1,0.0772653612136443,1,0.297766056728618,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"118","g__Brevundimonas",0.461896405169579,-1.15284974603643,0.320185791922663,0.413249864370479,1.44258869950464,-2.78971596952033,0.199233833059118,0.0315893593099622,0.825051617693278,0.220000519948978,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"119","g__1174-901-12",-0.0458491096060639,-0.00735060520743793,NA,0.238160843198675,NA,-0.0308640375500603,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"120","g__Bosea",-0.0391936435094323,-1.11787315757641,0.143414259180532,0.246388935709576,-0.273289725396795,-4.53702660940131,0.830165449551779,0.138108341091977,1,0.434247253540366,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"121","g__Methylobacterium-Methylorubrum",-0.183562368349591,0.1985219531794,0.504976769302467,0.549406918966749,-0.363506560119883,0.361338647778141,0.722549806411598,0.724128191579231,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"122","g__Microvirga",1.72558475842789,-2.09734356020623,NA,0.238160843198675,NA,-8.8064164202535,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"123","g__Devosia",0.520373933218713,-1.90891385939601,0.158114288612407,0.258118556272123,3.29112528529494,-7.39549254794191,0.0812325397160153,0.0177971344805894,0.494649419252107,0.162716658108246,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"124","g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.291845734118708,-1.50865820785126,0.190796830319671,0.379318216111854,1.52961521231634,-3.97728910389683,0.169962180412216,0.00534234695361635,0.7769699675987,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"125","g__Aureimonas",1.76691880798905,-3.3632835690758,NA,0.302041207712576,NA,-11.1351811712934,1,0.0570189695714522,1,0.274276824533712,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"126","g__Phyllobacterium",-0.0104999026319158,0.149353249857365,0.380197028704178,0.458206903534836,-0.027617003393484,0.325951548754895,0.978510989620492,0.751179429263246,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"127","g__Amaricoccus",-0.509246046357502,0.126524416612855,NA,0.275739909923074,NA,0.45885420303558,1,0.726130859264885,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"128","g__Paracoccus",2.25206907914833,-2.92238904066874,0.127966997620694,0.39106790608756,17.598827205618,-7.47284293898158,4.71177962555442e-07,0.000140481621238884,9.04661688106448e-05,0.0174949969019468,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"129","g__Rubellimicrobium",-0.544360591981818,0.0102299064537267,NA,0.250105418697338,NA,0.0409023783131474,1,0.971089740149559,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"130","g__Altererythrobacter",2.03300204698999,-4.2396565055283,NA,0.238160843198675,NA,-17.801652230428,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"131","g__Novosphingobium",1.5582980867452,-2.9430200089519,NA,0.275472526462271,NA,-10.6835336603158,1,0.0594157600696907,1,0.274276824533712,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
